,order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,differance,year_order,month_order,day_order,name_day_order,year_delivery,month_delivery,day_delivery,name_day_delivery,differance_num
372,84,181,43438,2021-08-26,2021-09-20,Puff Newbury,Polygender,27,35 Fahey CircuitSuite 014,1017,Port Joshuaside,Northern Territory,Australia,372,191,98,2,196,Shirt,Camp Collared,S,green,112,60,"A green coloured, S sized, Camp Collared Shirt",25 days,2021,8,26,Thursday,2021,9,20,Monday,25
373,85,251,43533,2021-03-10,2021-03-22,Jeanne Pringer,Female,78,786 Mackenzie StreetApt. 660,8520,Wilsonside,Australian Capital Territory,Australia,373,442,107,1,107,Jacket,Denim,M,blue,92,61,"A blue coloured, M sized, Denim Jacket",12 days,2021,3,10,Wednesday,2021,3,22,Monday,12
374,85,251,43533,2021-03-10,2021-03-22,Jeanne Pringer,Female,78,786 Mackenzie StreetApt. 660,8520,Wilsonside,Australian Capital Territory,Australia,374,379,94,1,94,Shirt,Henley,XL,indigo,92,52,"A indigo coloured, XL sized, Henley Shirt",12 days,2021,3,10,Wednesday,2021,3,22,Monday,12
375,85,251,43533,2021-03-10,2021-03-22,Jeanne Pringer,Female,78,786 Mackenzie StreetApt. 660,8520,Wilsonside,Australian Capital Territory,Australia,375,613,112,3,336,Jacket,Cardigan,L,green,118,63,"A green coloured, L sized, Cardigan Jacket",12 days,2021,3,10,Wednesday,2021,3,22,Monday,12
376,86,874,27045,2021-08-05,2021-08-11,Prissie Kondratovich,Genderqueer,65,20 Hyatt LaneSuite 740,3840,South Zacmouth,Western Australia,Australia,376,572,100,2,200,Jacket,Bomber,M,yellow,90,71,"A yellow coloured, M sized, Bomber Jacket",6 days,2021,8,5,Thursday,2021,8,11,Wednesday,6
377,87,325,32961,2021-06-20,2021-07-16,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,377,98,118,3,354,Shirt,Flannel,L,indigo,96,62,"A indigo coloured, L sized, Flannel Shirt",26 days,2021,6,20,Sunday,2021,7,16,Friday,26
378,87,325,32961,2021-06-20,2021-07-16,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,378,276,95,1,95,Shirt,Polo,S,violet,117,43,"A violet coloured, S sized, Polo Shirt",26 days,2021,6,20,Sunday,2021,7,16,Friday,26
379,87,325,32961,2021-06-20,2021-07-16,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,379,278,95,2,190,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt",26 days,2021,6,20,Sunday,2021,7,16,Friday,26
380,87,325,32961,2021-06-20,2021-07-16,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,380,174,91,2,182,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt",26 days,2021,6,20,Sunday,2021,7,16,Friday,26
381,88,567,10904,2021-07-19,2021-08-15,Andi Kettleson,Female,39,3767 Mackenzie Estate DrApt. 877,7008,East Piper,Northern Territory,Australia,381,126,92,1,92,Shirt,Denim,S,blue,115,47,"A blue coloured, S sized, Denim Shirt",27 days,2021,7,19,Monday,2021,8,15,Sunday,27
382,88,567,10904,2021-07-19,2021-08-15,Andi Kettleson,Female,39,3767 Mackenzie Estate DrApt. 877,7008,East Piper,Northern Territory,Australia,382,862,113,3,339,Trousers,Chinos,M,blue,100,41,"A blue coloured, M sized, Chinos Trousers",27 days,2021,7,19,Monday,2021,8,15,Sunday,27
383,88,567,10904,2021-07-19,2021-08-15,Andi Kettleson,Female,39,3767 Mackenzie Estate DrApt. 877,7008,East Piper,Northern Territory,Australia,383,407,119,1,119,Shirt,Casual Slim Fit,M,blue,113,61,"A blue coloured, M sized, Casual Slim Fit Shirt",27 days,2021,7,19,Monday,2021,8,15,Sunday,27
384,88,567,10904,2021-07-19,2021-08-15,Andi Kettleson,Female,39,3767 Mackenzie Estate DrApt. 877,7008,East Piper,Northern Territory,Australia,384,86,118,2,236,Shirt,Flannel,S,green,96,57,"A green coloured, S sized, Flannel Shirt",27 days,2021,7,19,Monday,2021,8,15,Sunday,27
385,88,567,10904,2021-07-19,2021-08-15,Andi Kettleson,Female,39,3767 Mackenzie Estate DrApt. 877,7008,East Piper,Northern Territory,Australia,385,770,91,2,182,Jacket,Pullover,XS,red,114,54,"A red coloured, XS sized, Pullover Jacket",27 days,2021,7,19,Monday,2021,8,15,Sunday,27
386,88,567,10904,2021-07-19,2021-08-15,Andi Kettleson,Female,39,3767 Mackenzie Estate DrApt. 877,7008,East Piper,Northern Territory,Australia,386,915,96,2,192,Trousers,Drawstring,XS,orange,104,41,"A orange coloured, XS sized, Drawstring Trousers",27 days,2021,7,19,Monday,2021,8,15,Sunday,27
387,88,567,10904,2021-07-19,2021-08-15,Andi Kettleson,Female,39,3767 Mackenzie Estate DrApt. 877,7008,East Piper,Northern Territory,Australia,387,1221,105,2,210,Trousers,Pleated,S,violet,90,50,"A violet coloured, S sized, Pleated Trousers",27 days,2021,7,19,Monday,2021,8,15,Sunday,27
388,89,448,29268,2021-10-22,2021-11-16,Ashely Inmett,Genderqueer,61,625 Anthony MewsApt. 730,3895,Liamton,Queensland,Australia,388,271,95,1,95,Shirt,Polo,S,indigo,117,50,"A indigo coloured, S sized, Polo Shirt",25 days,2021,10,22,Friday,2021,11,16,Tuesday,25
389,89,448,29268,2021-10-22,2021-11-16,Ashely Inmett,Genderqueer,61,625 Anthony MewsApt. 730,3895,Liamton,Queensland,Australia,389,818,117,2,234,Jacket,Shearling,L,yellow,95,58,"A yellow coloured, L sized, Shearling Jacket",25 days,2021,10,22,Friday,2021,11,16,Tuesday,25
390,89,448,29268,2021-10-22,2021-11-16,Ashely Inmett,Genderqueer,61,625 Anthony MewsApt. 730,3895,Liamton,Queensland,Australia,390,549,98,1,98,Jacket,Leather,XL,blue,113,67,"A blue coloured, XL sized, Leather Jacket",25 days,2021,10,22,Friday,2021,11,16,Tuesday,25
391,89,448,29268,2021-10-22,2021-11-16,Ashely Inmett,Genderqueer,61,625 Anthony MewsApt. 730,3895,Liamton,Queensland,Australia,391,520,102,3,306,Jacket,Windbreaker,XS,violet,109,68,"A violet coloured, XS sized, Windbreaker Jacket",25 days,2021,10,22,Friday,2021,11,16,Tuesday,25
392,89,448,29268,2021-10-22,2021-11-16,Ashely Inmett,Genderqueer,61,625 Anthony MewsApt. 730,3895,Liamton,Queensland,Australia,392,545,98,1,98,Jacket,Leather,XS,blue,113,77,"A blue coloured, XS sized, Leather Jacket",25 days,2021,10,22,Friday,2021,11,16,Tuesday,25
393,90,809,11475,2021-06-13,2021-07-07,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,393,134,92,3,276,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",24 days,2021,6,13,Sunday,2021,7,7,Wednesday,24
394,90,809,11475,2021-06-13,2021-07-07,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,394,19,96,2,192,Shirt,Oxford Cloth,XL,green,114,42,"A green coloured, XL sized, Oxford Cloth Shirt",24 days,2021,6,13,Sunday,2021,7,7,Wednesday,24
395,90,809,11475,2021-06-13,2021-07-07,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,395,746,109,2,218,Jacket,Peacoat,S,yellow,102,49,"A yellow coloured, S sized, Peacoat Jacket",24 days,2021,6,13,Sunday,2021,7,7,Wednesday,24
396,90,809,11475,2021-06-13,2021-07-07,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,396,1129,102,3,306,Trousers,Cargo Pants,XL,orange,106,61,"A orange coloured, XL sized, Cargo Pants Trousers",24 days,2021,6,13,Sunday,2021,7,7,Wednesday,24
397,90,809,11475,2021-06-13,2021-07-07,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,397,50,104,3,312,Shirt,Dress,XS,green,119,51,"A green coloured, XS sized, Dress Shirt",24 days,2021,6,13,Sunday,2021,7,7,Wednesday,24
398,90,809,11475,2021-06-13,2021-07-07,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,398,641,93,1,93,Jacket,Coach,S,yellow,115,67,"A yellow coloured, S sized, Coach Jacket",24 days,2021,6,13,Sunday,2021,7,7,Wednesday,24
399,91,803,16601,2021-09-02,2021-09-15,Gertrude Harriott,Bigender,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,399,1128,102,1,102,Trousers,Cargo Pants,L,orange,106,78,"A orange coloured, L sized, Cargo Pants Trousers",13 days,2021,9,2,Thursday,2021,9,15,Wednesday,13
400,91,803,16601,2021-09-02,2021-09-15,Gertrude Harriott,Bigender,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,400,371,94,1,94,Shirt,Henley,S,blue,92,75,"A blue coloured, S sized, Henley Shirt",13 days,2021,9,2,Thursday,2021,9,15,Wednesday,13
401,91,803,16601,2021-09-02,2021-09-15,Gertrude Harriott,Bigender,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,401,224,106,3,318,Shirt,Chambray,XL,yellow,105,53,"A yellow coloured, XL sized, Chambray Shirt",13 days,2021,9,2,Thursday,2021,9,15,Wednesday,13
402,91,803,16601,2021-09-02,2021-09-15,Gertrude Harriott,Bigender,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,402,498,102,3,306,Jacket,Windbreaker,L,orange,109,68,"A orange coloured, L sized, Windbreaker Jacket",13 days,2021,9,2,Thursday,2021,9,15,Wednesday,13
403,91,803,16601,2021-09-02,2021-09-15,Gertrude Harriott,Bigender,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,403,1045,90,3,270,Trousers,Relaxed Leg,XS,violet,95,49,"A violet coloured, XS sized, Relaxed Leg Trousers",13 days,2021,9,2,Thursday,2021,9,15,Wednesday,13
404,92,273,37239,2021-01-12,2021-01-30,Dag Schiefersten,Bigender,46,199 Amber MallSuite 954,1660,Noahmouth,Northern Territory,Australia,404,434,107,3,321,Jacket,Denim,XL,yellow,92,56,"A yellow coloured, XL sized, Denim Jacket",18 days,2021,1,12,Tuesday,2021,1,30,Saturday,18
405,92,273,37239,2021-01-12,2021-01-30,Dag Schiefersten,Bigender,46,199 Amber MallSuite 954,1660,Noahmouth,Northern Territory,Australia,405,994,106,3,318,Trousers,Wool,XL,yellow,111,72,"A yellow coloured, XL sized, Wool Trousers",18 days,2021,1,12,Tuesday,2021,1,30,Saturday,18
406,92,273,37239,2021-01-12,2021-01-30,Dag Schiefersten,Bigender,46,199 Amber MallSuite 954,1660,Noahmouth,Northern Territory,Australia,406,234,106,2,212,Shirt,Chambray,XL,blue,105,43,"A blue coloured, XL sized, Chambray Shirt",18 days,2021,1,12,Tuesday,2021,1,30,Saturday,18
407,92,273,37239,2021-01-12,2021-01-30,Dag Schiefersten,Bigender,46,199 Amber MallSuite 954,1660,Noahmouth,Northern Territory,Australia,407,991,106,3,318,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",18 days,2021,1,12,Tuesday,2021,1,30,Saturday,18
408,93,908,52379,2021-10-22,2021-11-11,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,408,1247,112,3,336,Trousers,Tracksuit Bottoms,M,blue,91,61,"A blue coloured, M sized, Tracksuit Bottoms Trousers",20 days,2021,10,22,Friday,2021,11,11,Thursday,20
409,93,908,52379,2021-10-22,2021-11-11,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,409,1259,112,3,336,Trousers,Tracksuit Bottoms,XL,violet,91,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",20 days,2021,10,22,Friday,2021,11,11,Thursday,20
410,94,629,47031,2021-03-08,2021-03-26,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,410,883,94,2,188,Trousers,Cords,L,orange,113,74,"A orange coloured, L sized, Cords Trousers",18 days,2021,3,8,Monday,2021,3,26,Friday,18
411,94,629,47031,2021-03-08,2021-03-26,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,411,1073,93,3,279,Trousers,Joggers,L,blue,94,75,"A blue coloured, L sized, Joggers Trousers",18 days,2021,3,8,Monday,2021,3,26,Friday,18
412,94,629,47031,2021-03-08,2021-03-26,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,412,212,106,2,212,Shirt,Chambray,M,red,105,48,"A red coloured, M sized, Chambray Shirt",18 days,2021,3,8,Monday,2021,3,26,Friday,18
413,94,629,47031,2021-03-08,2021-03-26,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,413,458,118,3,354,Jacket,Puffer,L,red,110,44,"A red coloured, L sized, Puffer Jacket",18 days,2021,3,8,Monday,2021,3,26,Friday,18
414,94,629,47031,2021-03-08,2021-03-26,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,414,939,96,2,192,Trousers,Drawstring,XL,indigo,104,41,"A indigo coloured, XL sized, Drawstring Trousers",18 days,2021,3,8,Monday,2021,3,26,Friday,18
415,95,413,52416,2021-01-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,415,1168,99,3,297,Trousers,High-Waisted,L,yellow,98,77,"A yellow coloured, L sized, High-Waisted Trousers",11 days,2021,1,25,Monday,2021,2,5,Friday,11
416,95,413,52416,2021-01-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,416,444,107,1,107,Jacket,Denim,XL,blue,92,80,"A blue coloured, XL sized, Denim Jacket",11 days,2021,1,25,Monday,2021,2,5,Friday,11
417,95,413,52416,2021-01-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,417,497,102,2,204,Jacket,Windbreaker,M,orange,109,45,"A orange coloured, M sized, Windbreaker Jacket",11 days,2021,1,25,Monday,2021,2,5,Friday,11
418,95,413,52416,2021-01-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,418,1167,99,2,198,Trousers,High-Waisted,M,yellow,98,45,"A yellow coloured, M sized, High-Waisted Trousers",11 days,2021,1,25,Monday,2021,2,5,Friday,11
419,95,413,52416,2021-01-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,419,415,119,3,357,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt",11 days,2021,1,25,Monday,2021,2,5,Friday,11
420,95,413,52416,2021-01-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,420,426,107,2,214,Jacket,Denim,S,orange,92,51,"A orange coloured, S sized, Denim Jacket",11 days,2021,1,25,Monday,2021,2,5,Friday,11
421,95,413,52416,2021-01-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,421,1091,115,1,115,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",11 days,2021,1,25,Monday,2021,2,5,Friday,11
422,95,413,52416,2021-01-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,422,742,109,2,218,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket",11 days,2021,1,25,Monday,2021,2,5,Friday,11
423,96,415,12119,2021-06-20,2021-06-30,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,423,1025,90,2,180,Trousers,Relaxed Leg,XS,yellow,95,44,"A yellow coloured, XS sized, Relaxed Leg Trousers",10 days,2021,6,20,Sunday,2021,6,30,Wednesday,10
424,96,415,12119,2021-06-20,2021-06-30,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,424,1123,102,1,102,Trousers,Cargo Pants,L,red,106,61,"A red coloured, L sized, Cargo Pants Trousers",10 days,2021,6,20,Sunday,2021,6,30,Wednesday,10
425,96,415,12119,2021-06-20,2021-06-30,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,425,345,109,2,218,Shirt,Mandarin Collar,XS,violet,108,52,"A violet coloured, XS sized, Mandarin Collar Shirt",10 days,2021,6,20,Sunday,2021,6,30,Wednesday,10
426,96,415,12119,2021-06-20,2021-06-30,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,426,395,119,1,119,Shirt,Casual Slim Fit,XS,yellow,113,63,"A yellow coloured, XS sized, Casual Slim Fit Shirt",10 days,2021,6,20,Sunday,2021,6,30,Wednesday,10
427,96,415,12119,2021-06-20,2021-06-30,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,427,1223,105,2,210,Trousers,Pleated,L,violet,90,48,"A violet coloured, L sized, Pleated Trousers",10 days,2021,6,20,Sunday,2021,6,30,Wednesday,10
428,96,415,12119,2021-06-20,2021-06-30,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,428,940,96,1,96,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers",10 days,2021,6,20,Sunday,2021,6,30,Wednesday,10
429,97,106,17772,2021-03-29,2021-03-31,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,429,120,92,1,92,Shirt,Denim,XS,green,115,66,"A green coloured, XS sized, Denim Shirt",2 days,2021,3,29,Monday,2021,3,31,Wednesday,2
430,97,106,17772,2021-03-29,2021-03-31,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,430,541,98,1,98,Jacket,Leather,S,green,113,77,"A green coloured, S sized, Leather Jacket",2 days,2021,3,29,Monday,2021,3,31,Wednesday,2
431,97,106,17772,2021-03-29,2021-03-31,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,431,856,113,3,339,Trousers,Chinos,S,green,100,61,"A green coloured, S sized, Chinos Trousers",2 days,2021,3,29,Monday,2021,3,31,Wednesday,2
432,97,106,17772,2021-03-29,2021-03-31,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,432,1183,99,1,99,Trousers,High-Waisted,L,indigo,98,55,"A indigo coloured, L sized, High-Waisted Trousers",2 days,2021,3,29,Monday,2021,3,31,Wednesday,2
433,97,106,17772,2021-03-29,2021-03-31,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,433,307,105,3,315,Shirt,Cuban Collar,M,indigo,93,58,"A indigo coloured, M sized, Cuban Collar Shirt",2 days,2021,3,29,Monday,2021,3,31,Wednesday,2
434,97,106,17772,2021-03-29,2021-03-31,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,434,1209,105,3,315,Trousers,Pleated,XL,green,90,55,"A green coloured, XL sized, Pleated Trousers",2 days,2021,3,29,Monday,2021,3,31,Wednesday,2
435,97,106,17772,2021-03-29,2021-03-31,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,435,545,98,1,98,Jacket,Leather,XS,blue,113,77,"A blue coloured, XS sized, Leather Jacket",2 days,2021,3,29,Monday,2021,3,31,Wednesday,2
436,97,106,17772,2021-03-29,2021-03-31,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,436,476,118,1,118,Jacket,Puffer,S,blue,110,76,"A blue coloured, S sized, Puffer Jacket",2 days,2021,3,29,Monday,2021,3,31,Wednesday,2
437,98,257,44700,2021-04-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia,437,1022,90,2,180,Trousers,Relaxed Leg,M,orange,95,74,"A orange coloured, M sized, Relaxed Leg Trousers",9 days,2021,4,29,Thursday,2021,5,8,Saturday,9
438,98,257,44700,2021-04-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia,438,431,107,2,214,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket",9 days,2021,4,29,Thursday,2021,5,8,Saturday,9
439,98,257,44700,2021-04-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia,439,943,96,1,96,Trousers,Drawstring,L,violet,104,62,"A violet coloured, L sized, Drawstring Trousers",9 days,2021,4,29,Thursday,2021,5,8,Saturday,9
440,98,257,44700,2021-04-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia,440,1103,115,1,115,Trousers,Cropped,L,green,99,55,"A green coloured, L sized, Cropped Trousers",9 days,2021,4,29,Thursday,2021,5,8,Saturday,9
441,98,257,44700,2021-04-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia,441,982,106,3,318,Trousers,Wool,M,red,111,58,"A red coloured, M sized, Wool Trousers",9 days,2021,4,29,Thursday,2021,5,8,Saturday,9
442,98,257,44700,2021-04-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia,442,645,93,1,93,Jacket,Coach,XS,green,115,78,"A green coloured, XS sized, Coach Jacket",9 days,2021,4,29,Thursday,2021,5,8,Saturday,9
443,99,291,26787,2021-09-13,2021-09-25,Brodie Hedin,Genderqueer,43,6428 Boyle MallApt. 711,2048,South Hannah,Tasmania,Australia,443,1238,112,2,224,Trousers,Tracksuit Bottoms,L,yellow,91,41,"A yellow coloured, L sized, Tracksuit Bottoms Trousers",12 days,2021,9,13,Monday,2021,9,25,Saturday,12
444,99,291,26787,2021-09-13,2021-09-25,Brodie Hedin,Genderqueer,43,6428 Boyle MallApt. 711,2048,South Hannah,Tasmania,Australia,444,159,91,3,273,Shirt,Linen,XL,green,116,51,"A green coloured, XL sized, Linen Shirt",12 days,2021,9,13,Monday,2021,9,25,Saturday,12
